dCa_dt,Ca,dCb_dt,Cb,dCc_dt,Cc,dTdt,T,Rrxn,dVdt,V,Qout
-0.125390024023248,6.0675817468038,0.0476961447097664,1.42704732630404,0.0388469396567408,3.75268546344608,1.36329850925426,1039.41680889856,17.7169154118073,-0.220455631224334,26.7075816961806,4.66511473195314
-0.125708503077188,5.94260821962083,0.04942383525302,1.47545602422195,0.038142333912084,3.79096787807861,1.30396004322992,1040.70735126078,17.820669311099,-0.212056495488806,26.4928735894888,4.64632495172222
-0.125907539534513,5.81738422837304,0.0511977549859593,1.52561136598984,0.037354892274277,3.82850220281856,1.24439250428939,1041.93857736561,17.9208861810431,-0.203758352806974,26.2865009167626,4.62819273306127
-0.12598538058028,5.69202989161075,0.0530172657074928,1.57755922781002,0.0364840574363937,3.86520544028961,1.1847255739097,1043.11036570489,18.0173015201501,-0.195559130737935,26.0883635632657,4.6107169869288
-0.125940604193638,5.56666689744217,0.0548814804570041,1.63134472809926,0.0355295618683176,3.90099418722928,1.12508803194645,1044.2227238039,18.1096536006158,-0.187456700725904,25.898363516452,4.59389651241371
-0.125772143895161,5.44141816043518,0.0567892445999154,1.68701196956462,0.0344914496476229,3.93578493500009,1.06560615286133,1045.27578637862,18.1976846516651,-0.179448882574323,25.7164049198537,4.5777300011166
-0.125479312691482,5.31640745422682,0.0587391175555829,1.74460376267326,0.0333700975679498,3.96949439154996,1.00640207199016,1046.26981187321,18.2811421104564,-0.171533448844973,25.5423941225312,4.5622160414618
-0.125061825832254,5.19175902083483,0.0607293555279822,1.80416133133503,0.0321662351521362,4.00203982391507,0.947592146066006,1047.20517736064,18.3597799331687,-0.16370812917342,25.3762397241652,4.54735312293111
-0.124519821961435,5.06759715806667,0.0627578956329033,1.86572400199451,0.030880963164266,4.03333941996941,0.889285334657364,1048.08237181446,18.433359957014,-0.155970614492641,25.2178526158784,4.53313964021154
-0.123853882217273,4.94404578685296,0.0648223418434135,1.92932887773632,0.0295157701869296,4.06331266770536,0.831581631307627,1048.90198778791,18.5016533019932,-0.148318561157861,25.0671460168825,4.51957389724972
